id,old_id,code.x,area_cm2,fresh_wt_g,dry_wt_g,sla_cm2_g,lwc,code.y,Sample.number,Species.code,ecotype,X.N,X.C,C.N,NotesOnChanges,HtcmMn,HtcmSD,HtcmCV,ID.1,spines,ToughMn,ToughSD,ToughCV,WdDens10Mn,WdDens10SD,WdDens10CV 
solanum_parishii_n,solanum_parishii_n,solpar_n,49.773,0.8728,0.17,292.7823529,0.805224565,solpar_n,583,SOLPAR-N,N,3.36,42.36,12.60714286,,59.9,14.31743304,0.239022254,NA,NA,127.2,14.7331825,0.115826906,NA,NA,NA
solanum_parishii_s,solanum_parishii_s,solpar_s,10.076,0.2643,0.0539,186.9387755,0.796065078,solpar_s,582,SOLPAR-S,S,3.53,44.42,12.58356941,,48.4,17.41774319,0.359870727,NA,NA,2.24,0.68019605,0.303658951,NA,NA,NA
sonchus_asper_n,sonchus_asper_n,sonasp_n,156.943,5.91975,0.71015,219.64096,0.880037164,sonasp_n,584,SONASP-N,N,1.65,36.49,22.11515152,,33.95,11.27864774,0.332213483,22,1,54.415,55.78731487,1.025219422,NA,NA,NA
sonchus_asper_s,sonchus_asper_s,sonasp_s,103.835,4.9709,0.6803,152.6311921,0.863143495,sonasp_s,585,SONASP-S,S,2.09,36.59,17.50717703,,27.3,6.498717822,0.238048272,26,1,128.5,62.90954706,0.48956846,NA,NA,NA
sonchus_oleraceus_n,sonchus_oleraceus_n,sonole_n,1711.713,48.023,5.354,319.7073216,0.888511755,sonole_n,586,SONOLE-N,N,4.29,42.37,9.876456876,,80.5,28.78367593,0.357561192,NA,NA,116.9,35.40386043,0.302855949,NA,NA,NA
sorbus_scopulina_n,sorbus_scopulina_n,sorsco_n,635.564,12.2836,4.3114,147.4147609,0.64901169,sorsco_n,587,SORSCO-N,N,2.67,43.92,16.4494382,,116,70.92249291,0.611400801,NA,NA,57.3,11.58591098,0.202197399,0.530972889,0.049486407,0.093199498
spiraea_densiflora_s,spiraea_densiflora_s,spiden_s,19.282,0.2563,0.1095,176.0913242,0.57276629,spiden_s,588,SPIDEN-S,S,1.89,47,24.86772487,,33.1,8.157477824,0.246449481,NA,NA,110,26.45751311,0.240522846,0.5992345,0.088915839,0.148382376
stachys_ajugoides_n,stachys_ajugoides_n,staaju_n,109.124,2.0106,0.3725,292.9503356,0.814731921,staaju_n,589,STAAJU-N,N,2.08,42.88,20.61538462,,36.7,10.30695558,0.280843476,NA,NA,0.828,0.313928513,0.379140716,NA,NA,NA
stachys_ajugoides_s,stachys_ajugoides_s,staaju_s,47.514,0.9165,0.1441,329.7293546,0.842771413,staaju_s,590,STAAJU-S,S,1.68,41.96,24.97619048,,19.1,8.748968193,0.458061162,NA,NA,101.8,25.44623963,0.249963061,NA,NA,NA
stellaria_media_n,stellaria_media_n,stemed_n,25.978,0.4797,0.0507,512.3865878,0.894308943,stemed_n,591,STEMED-N,N,3.03,37.17,12.26732673,,30,7.074995092,0.23583317,NA,NA,66.2,25.02798434,0.378066229,NA,NA,NA
stellaria_nitens_n,stellaria_nitens_n,stenit_n,19.764,0.3484,0.0248,796.9354839,0.928817451,stenit_n,592,STENIT-N,N,1.75,35.87,20.49714286,,39.8,8.270429251,0.20779973,NA,NA,58.5,18.42854067,0.315017789,NA,NA,NA
stephanomeria_virgata_n,stephanomeria_virgata_n,stevir_n,13.897,0.3879,0.0648,214.4598765,0.832946636,stevir_n,593,STEVIR-N,N,1.55,41.29,26.63870968,,30.1,6.402256547,0.212699553,NA,NA,NA,NA,NA,NA,NA,NA
stephanomeria_virgata_s,stephanomeria_virgata_s,stevir_s,31.085,0.9851,0.1428,217.6820728,0.855040097,stevir_s,594,STEVIR-S,S,1.47,39.4,26.80272109,,39.9,9.608445359,0.240813167,NA,NA,1.66,0.741170246,0.4464881,NA,NA,NA
streptanthus_breweri_s,streptanthus_breweri_s,strbre_s,39.828,1.6831,0.2435,163.5646817,0.855326481,strbre_s,595,STRBRE-S,S,2.83,37.71,13.32508834,,17.5,10.88577053,0.62204403,NA,NA,2.35,0.334165628,0.142198139,NA,NA,NA
streptanthus_glandulosus_s,streptanthus_glandulosus_s,strgla_s,14.956,0.7613,0.1615,92.60681115,0.787862866,strgla_s,596,STRGLA-S,S,2.23,39.42,17.67713004,,20.9,8.999382695,0.430592473,NA,NA,NA,NA,NA,NA,NA,NA
styrax_officinalis_n,styrax_officinalis_n,styoff_n,103.289,1.929,0.7212,143.2182474,0.626127527,styoff_n,597,STYOFF-N,N,1.4,43.89,31.35,,178,42.89522118,0.240984389,NA,NA,139,64.97007858,0.467410637,0.717815618,0.060214748,0.083886094
symphoricarpos_albus_var_laevigatus_n,symphoricarpos_albus_var_laevigatus_n,symalb_n,53.696,0.8683,0.2427,221.2443346,0.72048831,symalb_n,598,SYMALB-N,N,1.85,45.25,24.45945946,,71.5,14.63063756,0.204624302,NA,NA,87.8,20.37318499,0.232040831,0.595652452,0.210436327,0.353287098
symphoricarpos_mollis_n,symphoricarpos_mollis_n,symmol_n,15.275,0.2478,0.0993,153.8267875,0.599273608,symmol_n,599,SYMMOL-N,N,1.38,45.44,32.92753623,,23.7,5.73585216,0.242019078,NA,NA,84.5,17.55151149,0.207710195,0.52029375,0.141203975,0.271392794
symphoricarpos_rotundifolius_s,symphoricarpos_rotundifolius_s,symrot_s,9.264,0.1713,0.0645,143.627907,0.623467601,symrot_s,600,SYMROT-S,S,2.24,45.72,20.41071429,,39.4,15.79873413,0.4009831,NA,NA,84.5,32.01128273,0.378831748,0.542215833,0.086933249,0.160329603
synthyris_reniformis_n,synthyris_reniformis_n,synren_n,132.679,2.565,0.3513,377.6800455,0.863040936,synren_n,601,SYNREN-N,N,2.11,43.18,20.46445498,,7.4,2.75680975,0.372541858,NA,NA,0.85,0.395108986,0.464834102,NA,NA,NA
taeniatherum_caput_medusae_n,taeniatherum_caput_medusae_n,taecap_n,3.894,0.0469,0.0189,206.031746,0.597014925,taecap_n,602,TAECAP-N,N,0.57,40.54,71.12280702,,41.2,6.957010852,0.168859487,NA,NA,NA,NA,NA,NA,NA,NA
taeniatherum_caput_medusae_s,taeniatherum_caput_medusae_s,taecap_s,10.069,0.1185,0.0442,227.8054299,0.627004219,taecap_s,603,TAECAP-S,S,0.4,35.87,89.675,,44.8,6.908931418,0.154217219,NA,NA,NA,NA,NA,NA,NA,NA
taraxacum_officinale_n,taraxacum_officinale_n,taroff_n,577.157,15.0275,1.8019,320.3046784,0.880093163,taroff_n,604,TAROFF-N,N,3.33,40.34,12.11411411,,22.9,5.087020521,0.222140634,NA,NA,NA,NA,NA,NA,NA,NA
tauschia_hartwegii_n,tauschia_hartwegii_n,tauhar_n,1021.471,31.0241,6.0221,169.6203982,0.805889615,tauhar_n,605,TAUHAR-N,N,2.18,40.7,18.66972477,,48.2,11.54508072,0.239524496,NA,NA,134.9,16.90792056,0.125336698,NA,NA,NA
thermopsis_macrophylla_s,thermopsis_macrophylla_s,themac_s,71.31,1.79,0.4208,169.4629278,0.764916201,themac_s,606,THEMAC-S,S,4.05,46.27,11.42469136,,50.1,7.015063158,0.140021221,NA,NA,111.7,23.22379048,0.20791218,NA,NA,NA
thlaspi_montanum_var_montanum_s,thlaspi_montanum_var_montanum_s,thlmon_s,30.143,0.91,0.1715,175.7609329,0.811538462,thlmon_s,607,THLMON-S,S,1.7,38.26,22.50588235,,7.55,1.116791038,0.147919343,NA,NA,1.31,0.28848262,0.220215741,NA,NA,NA
thysanocarpus_curvipes_n,thysanocarpus_curvipes_n,thycur_n,8.378,0.1937,0.039,214.8205128,0.798657718,thycur_n,608,THYCUR-N,N,2.46,39.37,16.00406504,,36.6,11.51038179,0.314491306,NA,NA,NA,NA,NA,NA,NA,NA
tiarella_trifoliata_ssp_unifoliata_n,tiarella_trifoliata_ssp_unifoliata_n,tiatri_n,297.338,5.8797,0.9517,312.4282862,0.838138,tiatri_n,609,TIATRI-N,N,1.79,42.6,23.79888268,,26.3,4.57165178,0.173827064,NA,NA,116,30.98386677,0.2671023,NA,NA,NA
tolmiea_menziesii_n,tolmiea_menziesii_n,tolmen_n,283.496,5.716,0.853,332.3516999,0.850769769,tolmen_n,610,TOLMEN-N,N,2.62,40.38,15.41221374,,56.9,7.04666982,0.123843055,NA,NA,80.6,48.84487918,0.606015871,NA,NA,NA
torilis_arvensis_n,torilis_arvensis_n,torarv_n,42.898,0.4647,0.1123,381.9946572,0.758338713,torarv_n,611,TORARV-N,N,2.56,39.01,15.23828125,,29.8,9.235198368,0.309905985,NA,NA,NA,NA,NA,NA,NA,NA
torilis_arvensis_s,torilis_arvensis_s,torarv_s,59.612,0.8448,0.1767,337.3627617,0.790838068,torarv_s,612,TORARV-S,S,1.96,35.59,18.15816327,,16.3,2.311805451,0.141828555,NA,NA,NA,NA,NA,NA,NA,NA
torilis_nodosa_n,torilis_nodosa_n,tornod_n,96.692,1.8837,0.3265,296.1470138,0.826670914,tornod_n,614,TORNOD-N,N,2.49,37.7,15.14056225,,12.4,4.267447845,0.34414902,NA,NA,NA,NA,NA,NA,NA,NA
torreya_californica_n,torreya_californica_n,torcal_n,9.69,0.4785,0.2237,43.31694233,0.532497388,torcal_n,613,TORCAL-N,N,1.45,48.48,33.43448276,,280,75.82875444,0.27081698,31,3,NA,NA,NA,0.457822211,0.030846554,0.06737671
toxicodendron_diversilobum_n,toxicodendron_diversilobum_n,toxdiv_n,525.281,5.2461,1.7474,300.6071878,0.66691447,NA,NA,NA,NA,NA,NA,NA,NA,86.7,28.28446767,0.326233768,NA,NA,123.3,25.87169195,0.209827185,0.493595474,0.143871897,0.291477343
toxicodendron_diversilobum_s,toxicodendron_diversilobum_s,toxdiv_s,311.612,5.4,1.647,189.1997571,0.695,NA,NA,NA,NA,NA,NA,NA,NA,97.2,39.62827274,0.407698279,NA,NA,174,27.96823595,0.160736988,0.498892624,0.078242577,0.156832499
trichostema_laxum_s,trichostema_laxum_s,triclax_s,25.667,0.6895,0.2601,98.68128,0.6227701,NA,NA,NA,NA,NA,NA,NA,NA,14.5,3.13581462,0.216263077,NA,NA,NA,NA,NA,NA,NA,NA
trientalis_latifolia_n,trientalis_latifolia_n,trilat_n,87.261,0.93,0.1188,734.520202,0.872258065,trilat_n,632,TRILAT-N,N,3.35,45.52,13.5880597,,11.6,2.59058123,0.223325968,NA,NA,0.37,0.156702124,0.423519253,NA,NA,NA
trientalis_latifolia_s,trientalis_latifolia_s,trilat_s,50.409,0.745,0.1624,310.4002463,0.782013423,trilat_s,633,TRILAT-S,S,1.99,45.18,22.70351759,,10.8,2.250925735,0.20841905,NA,NA,1.17,0.316403399,0.270430256,NA,NA,NA
trifolium_albopurpureum_n,trifolium_albopurpureum_n,trialb_n,11.479,0.19185,0.0595,192.31508,0.689861871,trialb_n,615,TRIALB-N,N,3.48,43.62,12.53448276,,12.55,2.684752267,0.213924483,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_albopurpureum_s,trifolium_albopurpureum_s,trialb_s,9.935,0.1793,0.037,250.13449,0.793641941,trialb_s,616,TRIALB-S,S,3.67,41.98,11.4386921,,10.9,3.342706121,0.306670286,NA,NA,126,NA,NA,NA,NA,NA
trifolium_bifidum_n,trifolium_bifidum_n,tribif_n,18.659,0.25485,0.05925,316.86212,0.7675103,tribif_n,617,TRIBIF-N,N,4.44,44.4,10,,18.55,7.747495351,0.417654736,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_bifidum_s,trifolium_bifidum_s,tribif_s,11.224,0.1696,0.0358,313.5195531,0.788915094,tribif_s,618,TRIBIF-S,S,3.87,43.31,11.19121447,,21.7,3.831158804,0.176551097,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_ciliolatum_n,trifolium_ciliolatum_n,tricil_n,26.263,0.3817,0.0901,291.4872364,0.763950747,tricil_n,620,TRICIL-N,N,4.3,42.09,9.788372093,,9.3,2.71006355,0.291404683,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_depauperatum_n,trifolium_depauperatum_n,tridep_n,8.772,0.121,0.0293,299.3856655,0.75785124,tridep_n,621,TRIDEP-N,N,3.58,40.61,11.34357542,,13.3,3.23350515,0.243120688,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_dubium_n,trifolium_dubium_n,tridub_n,7.847,0.0718,0.0252,311.3888889,0.64902507,tridub_n,622,TRIDUB-N,N,2.8,44.43,15.86785714,,8.4,1.429840706,0.170219132,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_dubium_s,trifolium_dubium_s,tridub_s,7.931,0.0925,0.0221,358.8687783,0.761081081,tridub_s,623,TRIDUB-S,S,2.08,43.13,20.73557692,,13.9,4.254409477,0.306072624,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_fucatum_n,trifolium_fucatum_n,trifuc_n,28.51,0.7638,0.0846,336.9976359,0.88923802,trifuc_n,626,TRIFUC-N,N,4.29,37.76,8.801864802,,24.5,5.16935414,0.210994047,NA,NA,48.9,9.768998584,0.199775022,NA,NA,NA
trifolium_fucatum_s,trifolium_fucatum_s,trifuc_s,111.927,3.9567,0.622,179.9469453,0.842798292,trifuc_s,627,TRIFUC-S,S,4.37,40.94,9.368421053,,24.9,5.933895104,0.23830904,NA,NA,1.04,0.126491106,0.121626064,NA,NA,NA
trifolium_gracilentum_n,trifolium_gracilentum_n,trigra_n,4.598,0.076,0.019,242,0.75,trigra_n,628,TRIGRA-N,N,3.88,42.94,11.06701031,,8.3,1.33749351,0.161143796,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_hirtum_n,trifolium_hirtum_n,trihir_n,43.224,0.7908,0.1606,269.1407223,0.796914517,trihir_n,630,TRIHIR-N,N,3.2,41.73,13.040625,,7.6,1.41027972,0.185563121,NA,NA,111.2,23.28471125,0.209394885,NA,NA,NA
trifolium_hirtum_s,trifolium_hirtum_s,trihir_s,61.135,1.2471,0.3187,191.8261688,0.744447117,trihir_s,631,TRIHIR-S,S,3.33,41.72,12.52852853,,14.63,4.333346154,0.296195909,NA,NA,1.536,0.320804544,0.208857125,NA,NA,NA
trifolium_microcephalum_n,trifolium_microcephalum_n,trimic_n,10.798,0.12285,0.03095,353.95701,0.748066748,trimic_n,636,TRIMIC-N,N,3.74,41.64,11.13368984,,9.65,3.048295468,0.315885541,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_microcephalum_s,trifolium_microcephalum_s,trimic_s,9.841,0.1339,0.0363,271.1019284,0.728902166,trimic_s,637,TRIMIC-S,S,1.92,42.42,22.09375,,12.2,3.359894178,0.275401162,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_microdon_n,trifolium_microdon_n,trimicr_n,25.727,0.3874,0.08,321.5875,0.793495096,NA,NA,NA,NA,NA,NA,NA,NA,23.4,5.460972644,0.233374899,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_microdon_s,trifolium_microdon_s,trimicr_s,14.824,0.2022,0.0478,310.125523,0.763600396,NA,NA,NA,NA,NA,NA,NA,NA,12.4,4.060651289,0.327471878,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_spp_n,trifolium_spp_n,trispp_n,27.427,0.3726,0.1115,245.9820628,0.700751476,trispp_n,642,TRISPP-S,N,3.29,42.15,12.81155015,trispp_n missing from CN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_variegatum_n,trifolium_variegatum_n,trivar_n,9.997,0.1663,0.018,555.3888889,0.891761876,trivar_n,643,TRIVAR-N,N,3.42,41.59,12.16081871,,16.9,4.931756505,0.291819912,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_variegatum_s,trifolium_variegatum_s,trivar_s,11.537,0.2075,0.0425,271.4588235,0.795180723,trivar_s,644,TRIVAR-S,S,3.49,41.44,11.8739255,,17.7,4.001388648,0.226067155,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_willdenovii_n,trifolium_willdenovii_n,triwil_n,13.863,0.21665,0.05335,266.885333,0.753750288,triwil_n,646,TRIWIL-N,N,4.39,41.42,9.435079727,,26.9,14.53091079,0.540182557,NA,NA,NA,NA,NA,NA,NA,NA
trifolium_willdenovii_s,trifolium_willdenovii_s,triwil_s,8.373,0.1687,0.0474,176.6455696,0.71902786,triwil_s,647,TRIWIL-S,S,5.91,70.07,11.85617597,,22.4,14.00952057,0.625425026,NA,NA,NA,NA,NA,NA,NA,NA
trillium_ovatum_n,trillium_ovatum_n,triova_n,332.536,7.49,0.8399,395.9233242,0.887863818,triova_n,638,TRIOVA-N,N,3.05,40.99,13.43934426,,14.23,7.827735589,0.55008683,NA,NA,1.125,0.432852297,0.384757597,NA,NA,NA
trillium_rivale_s,trillium_rivale_s,tririv_s,403.076,13.865,1.5739,256.1001334,0.886483952,tririv_s,641,TRIRIV-S,S,2.69,38.93,14.47211896,,5.88,2.104386952,0.357888937,NA,NA,0.985,0.336691418,0.341818699,NA,NA,NA
triphysaria_eriantha_n,triphysaria_eriantha_n,trieri_n,4.619,0.0934,0.0248,186.25,0.734475375,trieri_n,624,TRIERI-N,N,2.64,35.11,13.29924242,,10.6,1.95505044,0.184438721,NA,NA,NA,NA,NA,NA,NA,NA
triphysaria_eriantha_n,triphysaria_eriantha_n,trieri_n,4.619,0.0934,0.0248,186.25,0.7344754,trieri_n,624,TRIERI-N,N,2.64,35.11,13.29924242,,10.6,1.95505044,0.184438721,NA,NA,NA,NA,NA,NA,NA,NA
triphysaria_eriantha_s,triphysaria_eriantha_s,trieri_s,6.639,0.1424,0.0332,199.9698795,0.766853933,trieri_s,625,TRIERI-S,S,1.86,36.67,19.71505376,,7.68,0.58080404,0.075625526,NA,NA,NA,NA,NA,NA,NA,NA
triphysaria_pusilla_n,triphysaria_pusilla_n,tripus_n,2.802,0.0342,0.0098,285.9183673,0.713450292,tripus_n,639,TRIPUS-N,N,1.74,39.27,22.56896552,,5.4,0.843274043,0.15616186,NA,NA,NA,NA,NA,NA,NA,NA
triphysaria_versicolor_s,triphysaria_versicolor_s,triver_s,21.903,0.3918,0.073,300.0410959,0.813680449,triver_s,645,TRIVER-S,S,3.11,56.25,18.08681672,,16.4,2.503331114,0.152642141,NA,NA,NA,NA,NA,NA,NA,NA
trisetum_canescens_n,trisetum_canescens_n,trican_n,83.274,0.9146,0.2168,384.1051661,0.762956484,trican_n,619,TRICAN-N,N,1.7,39.73,23.37058824,,75.75,22.5626113,0.297856255,NA,NA,NA,NA,NA,NA,NA,NA
triteleia_hyacinthina_n,triteleia_hyacinthina_n,trihya_n,93.25,5.983,0.8043,115.9393261,0.865569112,trihya_n,629,TRIHYA-N,N,1.13,37.68,33.34513274,,42.9,6.41958808,0.149640748,NA,NA,NA,NA,NA,NA,NA,NA
triteleia_laxa_n,triteleia_laxa_n,trilax_n,186.241,6.90895,1.4778,126.0258492,0.786103532,trilax_n,634,TRILAX-N,N,0.99,38.75,39.14141414,,32,6.733003292,0.210406353,NA,NA,NA,NA,NA,NA,NA,NA
triteleia_laxa_s,triteleia_laxa_s,trilax_s,108.516,3.6961,0.6728,161.2901,0.8179703,trilax_s,635,TRILAX-S,S,1.26,41.89,33.24603175,,15.2,4.104198392,0.270013052,NA,NA,NA,NA,NA,NA,NA,NA
tsuga_mertensiana_n,tsuga_mertensiana_n,tsumer_n,2.201,0.13,0.0644,34.17701863,0.504615385,tsumer_n,648,TSUMER-N,N,0.7,47.03,67.18571429,,1870,648.1597883,0.346609512,NA,NA,NA,NA,NA,0.625988259,0.088541402,0.141442593
umbellularia_californica_n,umbellularia_californica_n,umbcal_n,132.101,3.813,1.8711,70.60071616,0.509284028,umbcal_n,649,UMBCAL-N,N,1.57,43.53,27.72611465,,7.05,1.300640868,0.184488066,NA,NA,4.23,0.632543367,0.149537439,0.424838572,0.10454237,0.246075513
umbellularia_californica_s,umbellularia_californica_s,umbcal_s,142.624,3.1148,1.5744,90.58943089,0.494542186,umbcal_s,650,UMBCAL-S,S,1.84,44.4,24.13043478,,455,157.1446609,0.345372881,NA,NA,4.22,1.019585973,0.24160805,0.589225185,0.036235116,0.06149621
uropappus_lindleyi_n,uropappus_lindleyi_n,urolin_n,19.551,0.4615,0.0699,279.6995708,0.848537378,urolin_n,651,UROLIN-N,N,1.41,39.3,27.87234043,,18.15,4.123442467,0.227186913,NA,NA,NA,NA,NA,NA,NA,NA
uropappus_lindleyi_s,uropappus_lindleyi_s,urolin_s,19.902,0.4406,0.0603,330.0497512,0.863141171,urolin_s,652,UROLIN-S,S,1.91,41.25,21.59685864,,28.4,6.095535707,0.214631539,NA,NA,NA,NA,NA,NA,NA,NA
vaccinium_membranaceum_n,vaccinium_membranaceum_n,vacmem_n,86.7,1.3405,0.339,255.7522124,0.747109288,vacmem_n,653,VACMEM-N,N,2.55,46.35,18.17647059,,107.4,27.64537333,0.257405711,NA,NA,87.5,19.61433716,0.224163853,0.506162179,0.066399115,0.131181502
vaccinium_parvifolium_n,vaccinium_parvifolium_n,vacpar_n,73.269,1.04,0.2778,263.7473002,0.732884615,vacpar_n,654,VACPAR-N,N,3,48.97,16.32333333,,134.9,62.6195745,0.464192546,NA,NA,0.735,0.255005447,0.346946186,0.577215696,0.14991438,0.259719861
vaccinium_parvifolium_s,vaccinium_parvifolium_s,vacpar_s,4.391,0.0951,0.036,121.9722222,0.621451104,vacpar_s,655,VACPAR-S,S,1.36,45.29,33.30147059,,52,15.26069752,0.293474952,NA,NA,116,32.72783389,0.282136499,0.526025452,0.073257907,0.139266848
valeriana_sitchensis_n,valeriana_sitchensis_n,valsit_n,270.546,6.3569,0.6881,393.1783,0.8917554,valsit_n,657,VALSIT-N,N,3.21,46.3,14.42367601,,35.5,8.669871202,0.244221724,NA,NA,53.3,9.405081369,0.17645556,NA,NA,NA
vancouveria_hexandra_n,vancouveria_hexandra_n,vanhex_n,144.909,1.5,0.2501,579.4042383,0.833266667,vanhex_n,658,VANHEX-N,N,3.97,46.87,11.80604534,,20.2,5.977736472,0.295927548,NA,NA,NA,NA,NA,NA,NA,NA
vancouveria_hexandra_s,vancouveria_hexandra_s,vanhex_s,470.037,10.405,3.5121,133.8336038,0.662460356,vanhex_s,659,VANHEX-S,S,1.71,50.28,29.40350877,,24.8,5.558776844,0.224144228,NA,NA,2.16,0.395671019,0.183181027,NA,NA,NA
velezia_rigida_n,velezia_rigida_n,velrig_n,6.911,0.0867,0.0414,166.9323671,0.522491349,velrig_n,656,VALRIG-N,N,1.19,39.92,33.54621849,velrig_n missing from CN,19.8,2.347575582,0.118564423,NA,NA,NA,NA,NA,NA,NA,NA
veratrum_insolitum_n,veratrum_insolitum_n,verins_n,1546.711,61.0031,14.8569,104.1072498,0.756456639,verins_n,660,VERINS-N,N,1.42,43.72,30.78873239,,69,NA,NA,NA,NA,6.25,1.662160575,0.265945692,NA,NA,NA
veratrum_insolitum_s,veratrum_insolitum_s,verins_s,2080.03,105.9,23.605,88.1181953,0.777101039,verins_s,661,VERINS-S,S,1.79,40.7,22.73743017,,69,NA,NA,NA,NA,7.295,1.531239512,0.209902606,NA,NA,NA
vicia_americana_n,vicia_americana_n,vicame_n,7.921,0.1265,0.0238,332.8151261,0.811857708,vicame_n,662,VICAME-N,N,5.1,44.58,8.741176471,,12,5.96284794,0.496903995,NA,NA,NA,NA,NA,NA,NA,NA
vicia_sativa_n,vicia_sativa_n,vicsat_n,62.986,1.1551,0.275,229.04,0.761925374,vicsat_n,663,VICSAT-N,N,4.07,43.97,10.8034398,,38.2,14.54342158,0.380717842,NA,NA,NA,NA,NA,NA,NA,NA
vicia_villosa_n,vicia_villosa_n,vicvil_n,6.058,0.1091,0.0178,340.3370787,0.836846929,vicvil_n,664,VICVIL-N,N,3.97,42.56,10.72040302,,51,7.40870359,0.145268698,NA,NA,NA,NA,NA,NA,NA,NA
vicia_villosa_s,vicia_villosa_s,vicvil_s,29.476,0.562,0.166,177.5662651,0.704626335,vicvil_s,665,VICVIL-S,S,3.34,42.3,12.66467066,,23.6,5.929212052,0.251237799,NA,NA,NA,NA,NA,NA,NA,NA
viola_cuneata_s,viola_cuneata_s,viocun_s,72.777,1.62,0.2949,246.785351,0.817962963,viocun_s,666,VIOCUN-S,S,2.85,41.18,14.44912281,,10,2.211083194,0.221108319,NA,NA,1.24,0.343834586,0.277285956,NA,NA,NA
viola_douglasii_s,viola_douglasii_s,viodou_s,39.175,1.7371,0.323,121.2848297,0.814057913,viodou_s,667,VIODOU-S,S,3.42,41.5,12.13450292,,9.91,1.692762371,0.170813559,NA,NA,NA,NA,NA,NA,NA,NA
viola_glabella_n,viola_glabella_n,viogla_n,151.394,2.13,0.2619,578.0603284,0.877042254,viogla_n,668,VIOGLA-S,N,3.6,42.45,11.79166667,viogla_n missing from CN,6.8,2.394437999,0.352123235,NA,NA,0.715,0.255005447,0.356650974,NA,NA,NA
viola_lobata_s,viola_lobata_s,violob_s,76.213,2.07,0.3672,207.5517429,0.822608696,violob_s,669,VIOLOB-S,S,3,42.86,14.28666667,,9.375,3.124078812,0.333235073,NA,NA,0.92,0.225092574,0.244665841,NA,NA,NA
viola_praemorsa_n,viola_praemorsa_n,viopra_n,50.829,1.4647,0.1873,271.3774693,0.872123984,viopra_n,670,VIOPRA-N,N,4.91,41.81,8.515274949,,7.3,1.059349905,0.145116425,NA,NA,76.6,24.91853393,0.325307231,NA,NA,NA
viola_sempervirens_n,viola_sempervirens_n,viosem_n,93.094,3,0.3263,285.3018694,0.891233333,viosem_n,671,VIOSEM-N,N,2.06,47.66,23.13592233,,6.5,1.385640646,0.213175484,NA,NA,1.72,0.379473319,0.220624023,NA,NA,NA
vulpia_bromoides_n,vulpia_bromoides_n,vulbro_n,4.337,0.07,0.023,188.5652174,0.671428571,vulbro_n,672,VULBRO-N,N,1.24,39.56,31.90322581,,19.6,5.929212052,0.302510819,NA,NA,NA,NA,NA,NA,NA,NA
vulpia_bromoides_s,vulpia_bromoides_s,vulbro_s,8.618,0.1634,0.0525,164.152381,0.67870257,vulbro_s,673,VULBRO-S,S,0.8,40.91,51.1375,,16.9,5.384133068,0.318587755,NA,NA,NA,NA,NA,NA,NA,NA
vulpia_microstachys_n,vulpia_microstachys_n,vulmic_n,2.761,0.0346,0.0132,209.1666667,0.61849711,vulmic_n,674,VULMIC-N,N,1.42,39.53,27.83802817,,18.55,3.130938801,0.168783763,NA,NA,NA,NA,NA,NA,NA,NA
vulpia_microstachys_s,vulpia_microstachys_s,vulmic_s,3.645,0.0535,0.0201,181.3432836,0.624299065,vulmic_s,675,VULMIC-S,S,1.13,37.88,33.52212389,,21.75,3.938767433,0.181092756,NA,NA,NA,NA,NA,NA,NA,NA
vulpia_myuros_n,vulpia_myuros_n,vulmyu_n,4.895,0.0734,0.0231,211.9047619,0.685286104,vulmyu_n,676,VULMYU-N,N,0.39,40.09,102.7948718,,33.4,5.83476173,0.174693465,NA,NA,NA,NA,NA,NA,NA,NA
vulpia_myuros_s,vulpia_myuros_s,vulmyu_s,12.548,0.35,0.1202,104.3926789,0.656571429,vulmyu_s,677,VULMYU-S,S,1.19,40.21,33.78991597,,25.9,4.508017549,0.174054732,NA,NA,NA,NA,NA,NA,NA,NA
vulpia_octoflora_n,vulpia_octoflora_n,vuloct_n,4.519,0.025,0.0117,386.2393162,0.851051603,NA,NA,NA,NA,NA,NA,NA,NA,5.3,2.311805451,0.436189708,NA,NA,NA,NA,NA,NA,NA,NA
whipplea_modesta_n,whipplea_modesta_n,whimod_n,88.589,1.2,0.2964,298.8832659,0.753,whimod_n,678,WHIMOD-N,N,2.15,45.03,20.94418605,,4,1.333333333,0.333333333,NA,NA,1.27,0.496767328,0.391155376,NA,NA,NA
