NewID	tjm1ID	family	mrt	Exotic/Native	RnA	RnA.original	RnA.source	RnA.notes	genus	Column 2 
6883	6884	Cyperaceae	Cyperus_eragrostis	Native	WTD	WTD	T8.fam		Cyperus	Poales
6884	6885	Cyperaceae	Cyperus_erythrorhizos	Native	WTD	WTD	T8.fam		Cyperus	Poales
6885	6886	Cyperaceae	Cyperus_esculentus	Native	WTD	WTD	T8.fam		Cyperus	Poales
8056	NA	Cyperaceae	Cyperus_fendlerianus	Native	WTD	WTD	T8.fam		Cyperus	Poales
6886	6887	Cyperaceae	Cyperus_fuscus	Exotic	WTD	WTD	T8.fam		Cyperus	Poales
6887	6888	Cyperaceae	Cyperus_involucratus	Exotic	WTD	WTD	T8.fam		Cyperus	Poales
6888	6889	Cyperaceae	Cyperus_laevigatus	Native	WTD	WTD	T8.fam		Cyperus	Poales
8103	NA	Cyperaceae	Cyperus_lanceolatus	Native	WTD	WTD	T8.fam		Cyperus	Poales
6889	6890	Cyperaceae	Cyperus_ligularis	Exotic	WTD	WTD	T8.fam		Cyperus	Poales
6890	6891	Cyperaceae	Cyperus_niger	Native	WTD	WTD	T8.fam		Cyperus	Poales
6891	6892	Cyperaceae	Cyperus_odoratus	Native	WTD	WTD	T8.fam		Cyperus	Poales
6892	6893	Cyperaceae	Cyperus_parishii	Native	WTD	WTD	T8.fam		Cyperus	Poales
6893	6894	Cyperaceae	Cyperus_rotundus	Exotic	WTD	WTD	T8.fam		Cyperus	Poales
6894	6895	Cyperaceae	Cyperus_squarrosus	Native	WTD	WTD	T8.fam		Cyperus	Poales
6895	6896	Cyperaceae	Cyperus_strigosus	Native	WTD	WTD	T8.fam		Cyperus	Poales
7416	7417	Orchidaceae	Cypripedium_californicum	Native	NTm	NTm	T4.fam		Cypripedium	Asparagales
7417	7418	Orchidaceae	Cypripedium_fasciculatum	Native	NTm	NTm	T4.fam		Cypripedium	Asparagales
7418	7419	Orchidaceae	Cypripedium_montanum	Native	NTm	NTm	T4.fam		Cypripedium	Asparagales
199	199	Aizoaceae	Cypselea_humifusa	Exotic					Cypselea	Caryophyllales
12	12	Dryopteridaceae	Cyrtomium_falcatum	Exotic					Cyrtomium	
13	13	Dryopteridaceae	Cystopteris_fragilis	Native					Cystopteris	
3229	3230	Fabaceae	Cytisus_multiflorus	Exotic					Cytisus	Fabales
3230	3231	Fabaceae	Cytisus_scoparius	Exotic					Cytisus	Fabales
3231	3232	Fabaceae	Cytisus_striatus	Exotic					Cytisus	Fabales
7596	7597	Poaceae	Dactylis_glomerata	Exotic					Dactylis	Poales
7597	7598	Poaceae	Dactyloctenium_aegyptium	Exotic					Dactyloctenium	Poales
3232	3233	Fabaceae	Dalea_mollis	Native	WTD	WTD	T8.gen		Dalea	Fabales
3233	3234	Fabaceae	Dalea_mollissima	Native	WTD	WTD	T8.gen		Dalea	Fabales
3234	3235	Fabaceae	Dalea_ornata	Native	WTD	WTD	T8.gen		Dalea	Fabales
3235	3236	Fabaceae	Dalea_searlsiae	Native	WTD	WTD	T8.gen		Dalea	Fabales
6708	6709	Alismataceae	Damasonium_californicum	Native	Cos	Cos	T9		Damasonium	Alismatales
7598	7599	Poaceae	Danthonia_californica	Native	NTm	NTm	T4.fam		Danthonia	Poales
7599	7600	Poaceae	Danthonia_californica_americana	Native	NTm	NTm	T4.fam		Danthonia	Poales
7600	7601	Poaceae	Danthonia_californica_californica	Native	NTm	NTm	T4.fam		Danthonia	Poales
8276	NA	Poaceae	Danthonia_decumbens	Native	NTm	NTm	T4.fam		Danthonia	Poales
7601	7602	Poaceae	Danthonia_intermedia	Native	NTm	NTm	T4.fam		Danthonia	Poales
7602	7603	Poaceae	Danthonia_pilosa	Exotic	NTm	NTm	T4.fam		Danthonia	Poales
7603	7604	Poaceae	Danthonia_unispicata	Native	NTm	NTm	T4.fam		Danthonia	Poales
6023	6023	Sarraceniaceae	Darlingtonia_californica	Native	NTm	NTm	T4.gen		Darlingtonia	Ericales
6032	6032	Saxifragaceae	Darmera_peltata	Native	NTm	NTm	T4.fam		Darmera	Saxifragales
2821	2820	Datiscaceae	Datisca_glomerata	Native	MaT	MaT	T5.gen		Datisca	Cucurbitales
6511	6512	Solanaceae	Datura_discolor	Native					Datura	Solanales
6512	6513	Solanaceae	Datura_ferox	Exotic					Datura	Solanales
8057	NA	Solanaceae	Datura_inoxia	Native					Datura	Solanales
6513	6514	Solanaceae	Datura_stramonium	Exotic					Datura	Solanales
6514	6515	Solanaceae	Datura_wrightii	Native					Datura	Solanales
279	279	Apiaceae	Daucus_carota	Exotic	NTm	NTm	T4.fam		Daucus	Apiales
280	280	Apiaceae	Daucus_pusillus	Native	NTm	NTm	T4.fam		Daucus	Apiales
5053	5055	Polygonaceae	Dedeckera_eurekensis	Native	CFP	CFP	T6.fam		Dedeckera	Caryophyllales
200	200	Aizoaceae	Delosperma_litorale	Exotic					Delosperma	Caryophyllales
5479	5479	Ranunculaceae	Delphinium_andersonii	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5480	5480	Ranunculaceae	Delphinium_antoninum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5481	5481	Ranunculaceae	Delphinium_bakeri	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5482	5482	Ranunculaceae	Delphinium_californicum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5483	5483	Ranunculaceae	Delphinium_californicum_californicum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5484	5484	Ranunculaceae	Delphinium_californicum_interius	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5485	5485	Ranunculaceae	Delphinium_cardinale	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5486	5486	Ranunculaceae	Delphinium_decorum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5487	5487	Ranunculaceae	Delphinium_decorum_decorum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5488	5488	Ranunculaceae	Delphinium_decorum_tracyi	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5489	5489	Ranunculaceae	Delphinium_depauperatum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5490	5490	Ranunculaceae	Delphinium_glaucum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5491	5491	Ranunculaceae	Delphinium_gracilentum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5492	5492	Ranunculaceae	Delphinium_gypsophilum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5493	5493	Ranunculaceae	Delphinium_gypsophilum_gypsophilum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5494	5494	Ranunculaceae	Delphinium_gypsophilum_parviflorum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5495	5495	Ranunculaceae	Delphinium_hansenii	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5496	5496	Ranunculaceae	Delphinium_hansenii_ewanianum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5497	5497	Ranunculaceae	Delphinium_hansenii_hansenii	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5498	5498	Ranunculaceae	Delphinium_hansenii_kernense	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5499	5499	Ranunculaceae	Delphinium_hesperium	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5500	5500	Ranunculaceae	Delphinium_hesperium_cuyamacae	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5501	5501	Ranunculaceae	Delphinium_hesperium_hesperium	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5502	5502	Ranunculaceae	Delphinium_hesperium_pallescens	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5503	5503	Ranunculaceae	Delphinium_hutchinsoniae	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5504	5504	Ranunculaceae	Delphinium_inopinum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5505	5505	Ranunculaceae	Delphinium_luteum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5506	5506	Ranunculaceae	Delphinium_nudicaule	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5507	5507	Ranunculaceae	Delphinium_nuttallianum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5508	5508	Ranunculaceae	Delphinium_parishii	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5509	5509	Ranunculaceae	Delphinium_parishii_pallidum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5510	5510	Ranunculaceae	Delphinium_parishii_parishii	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5511	5511	Ranunculaceae	Delphinium_parishii_subglobosum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5512	5512	Ranunculaceae	Delphinium_parryi	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5513	5513	Ranunculaceae	Delphinium_parryi_blochmaniae	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5514	5514	Ranunculaceae	Delphinium_parryi_eastwoodiae	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5515	5515	Ranunculaceae	Delphinium_parryi_maritimum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5516	5516	Ranunculaceae	Delphinium_parryi_parryi	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5517	5517	Ranunculaceae	Delphinium_parryi_purpureum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5518	5518	Ranunculaceae	Delphinium_patens	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5519	5519	Ranunculaceae	Delphinium_patens_hepaticoideum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5520	5520	Ranunculaceae	Delphinium_patens_montanum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5521	5521	Ranunculaceae	Delphinium_patens_patens	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5522	5522	Ranunculaceae	Delphinium_polycladon	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5523	5523	Ranunculaceae	Delphinium_purpusii	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5524	5524	Ranunculaceae	Delphinium_recurvatum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5525	5525	Ranunculaceae	Delphinium_stachydeum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5526	5526	Ranunculaceae	Delphinium_trolliifolium	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5527	5527	Ranunculaceae	Delphinium_uliginosum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5528	5528	Ranunculaceae	Delphinium_umbraculorum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5529	5529	Ranunculaceae	Delphinium_variegatum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5530	5530	Ranunculaceae	Delphinium_variegatum_kinkiense	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5531	5531	Ranunculaceae	Delphinium_variegatum_thornei	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
5532	5532	Ranunculaceae	Delphinium_variegatum_variegatum	Native	NTm	NTm	T4.fam		Delphinium	Ranunculales
4672	4674	Papaveraceae	Dendromecon_harfordii	Native	CFP	CFP	T6.fam		Dendromecon	Ranunculales
4673	4675	Papaveraceae	Dendromecon_rigida	Native	CFP	CFP	T6.fam		Dendromecon	Ranunculales
7604	7605	Poaceae	Deschampsia_atropurpurea	Native	NTm	NTm	T4.fam		Deschampsia	Poales
7605	7606	Poaceae	Deschampsia_cespitosa	Native	NTm	NTm	T4.fam		Deschampsia	Poales
7606	7607	Poaceae	Deschampsia_cespitosa_cespitosa	Native	NTm	NTm	T4.fam		Deschampsia	Poales
7607	7608	Poaceae	Deschampsia_cespitosa_holciformis	Native	NTm	NTm	T4.fam		Deschampsia	Poales
7608	7609	Poaceae	Deschampsia_danthonioides	Native	NTm	NTm	T4.fam		Deschampsia	Poales
7609	7610	Poaceae	Deschampsia_elongata	Native	NTm	NTm	T4.fam		Deschampsia	Poales
1987	1986	Brassicaceae	Descurainia_californica	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
1988	1987	Brassicaceae	Descurainia_incana	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
1989	1988	Brassicaceae	Descurainia_incisa	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
1990	1989	Brassicaceae	Descurainia_incisa_filipes	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
1991	1990	Brassicaceae	Descurainia_incisa_incisa	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
8277	NA	Brassicaceae	Descurainia_incisa_viscosa	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
1992	1991	Brassicaceae	Descurainia_obtusa_adenophora	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
8058	NA	Brassicaceae	Descurainia_obtusa_obtusa	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
1993	1992	Brassicaceae	Descurainia_paradisa_paradisa	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
1994	1993	Brassicaceae	Descurainia_pinnata	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
8278	NA	Brassicaceae	Descurainia_pinnata_brachycarpa	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
1995	1994	Brassicaceae	Descurainia_pinnata_glabra	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
1996	1995	Brassicaceae	Descurainia_pinnata_halictorum	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
1997	1996	Brassicaceae	Descurainia_pinnata_intermedia	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
1998	1997	Brassicaceae	Descurainia_pinnata_menziesii	Native	NTm	NTm	T4.fam		Descurainia	Brassicales
1999	1998	Brassicaceae	Descurainia_sophia	Exotic	NTm	NTm	T4.fam		Descurainia	Brassicales
7610	7611	Poaceae	Desmazeria_rigida	Exotic					Desmazeria	Poales
8279	NA	Caryophyllaceae	Dianthus_armeria	Native	NTm	NTm	T4.fam		Dianthus	Caryophyllales
2423	2422	Caryophyllaceae	Dianthus_armeria_armeria	Exotic	NTm	NTm	T4.fam		Dianthus	Caryophyllales
2424	2423	Caryophyllaceae	Dianthus_barbatus_barbatus	Exotic	NTm	NTm	T4.fam		Dianthus	Caryophyllales
2425	2424	Caryophyllaceae	Dianthus_deltoides_deltoides	Exotic	NTm	NTm	T4.fam		Dianthus	Caryophyllales
4674	4676	Papaveraceae	Dicentra_chrysantha	Native	NTm	NTm	T4.gen		Dicentra	Ranunculales
4675	4677	Papaveraceae	Dicentra_formosa	Native	NTm	NTm	T4.gen		Dicentra	Ranunculales
4676	4678	Papaveraceae	Dicentra_nevadensis	Native	NTm	NTm	T4.gen		Dicentra	Ranunculales
4677	4679	Papaveraceae	Dicentra_ochroleuca	Native	NTm	NTm	T4.gen		Dicentra	Ranunculales
4678	4680	Papaveraceae	Dicentra_pauciflora	Native	NTm	NTm	T4.gen		Dicentra	Ranunculales
4679	4681	Papaveraceae	Dicentra_uniflora	Native	NTm	NTm	T4.gen		Dicentra	Ranunculales
7278	7279	Liliaceae	Dichelostemma_capitatum	Native	CFP	CFP	T6.gen		Dichelostemma	Asparagales
7279	7280	Liliaceae	Dichelostemma_capitatum_capitatum	Native	CFP	CFP	T6.gen		Dichelostemma	Asparagales
7280	7281	Liliaceae	Dichelostemma_capitatum_pauciflorum	Native	CFP	CFP	T6.gen		Dichelostemma	Asparagales
7281	7282	Liliaceae	Dichelostemma_congestum	Native	CFP	CFP	T6.gen		Dichelostemma	Asparagales
7282	7283	Liliaceae	Dichelostemma_ida-maia	Native	CFP	CFP	T6.gen		Dichelostemma	Asparagales
7283	7284	Liliaceae	Dichelostemma_multiflorum	Native	CFP	CFP	T6.gen		Dichelostemma	Asparagales
7284	7285	Liliaceae	Dichelostemma_volubile	Native	CFP	CFP	T6.gen		Dichelostemma	Asparagales
2694	2693	Convolvulaceae	Dichondra_donelliana	Native	SAm	SAm	T10		Dichondra	Solanales
2695	2694	Convolvulaceae	Dichondra_occidentalis	Native	SAm	SAm	T10		Dichondra	Solanales
829	829	Asteraceae	Dicoria_canescens	Native	WTD	WTD	T8.fam		Dicoria	Asterales
6247	6248	Scrophulariaceae	Digitalis_purpurea	Exotic					Digitalis	Lamiales
7611	7612	Poaceae	Digitaria_ischaemum	Exotic	WTD	WTD	T8.gen		Digitaria	Poales
7612	7613	Poaceae	Digitaria_sanguinalis	Exotic	WTD	WTD	T8.gen		Digitaria	Poales
830	830	Asteraceae	Dimeresia_howellii	Native	NotCFP	NotCFP	T11		Dimeresia	Asterales
831	831	Asteraceae	Dimorphotheca_sinuata	Exotic					Dimorphotheca	Asterales
5889	5889	Rubiaceae	Diodia_teres	Native					Diodia	Gentianales
2000	1999	Brassicaceae	Diplotaxis_muralis	Exotic					Diplotaxis	Brassicales
2001	2000	Brassicaceae	Diplotaxis_tenuifolia	Exotic					Diplotaxis	Brassicales
2822	2821	Dipsacaceae	Dipsacus_fullonum	Exotic					Dipsacus	Dipsacales
2823	2822	Dipsacaceae	Dipsacus_sativus	Exotic					Dipsacus	Dipsacales
6584	6585	Thymelaeaceae	Dirca_occidentalis	Native	NTm	NTm	T4.gen		Dirca	Malvales
7285	7286	Liliaceae	Disporum_hookeri	Native	NTm	NTm	T4.fam		Disporum	Asparagales
7286	7287	Liliaceae	Disporum_smithii	Native	NTm	NTm	T4.fam		Disporum	Asparagales
7613	7614	Poaceae	Dissanthelium_californicum	Native	SAm	SAm	T10		Dissanthelium	Poales
7614	7615	Poaceae	Distichlis_spicata	Native	WTD	WTD	T8.fam		Distichlis	Poales
3011	3010	Euphorbiaceae	Ditaxis_californica	Native	NotCFP	NotCFP	T11		Ditaxis	Malpighiales
3012	3011	Euphorbiaceae	Ditaxis_claryana	Native	NotCFP	NotCFP	T11		Ditaxis	Malpighiales
3013	3012	Euphorbiaceae	Ditaxis_lanceolata	Native	NotCFP	NotCFP	T11		Ditaxis	Malpighiales
3014	3013	Euphorbiaceae	Ditaxis_neomexicana	Native	NotCFP	NotCFP	T11		Ditaxis	Malpighiales
3015	3014	Euphorbiaceae	Ditaxis_serrata	Native	NotCFP	NotCFP	T11		Ditaxis	Malpighiales
2002	2001	Brassicaceae	Dithyrea_californica	Native					Dithyrea	Brassicales
2003	2002	Brassicaceae	Dithyrea_maritima	Native					Dithyrea	Brassicales
5054	5056	Polygonaceae	Dodecahema_leptoceras	Native	CFP	CFP	T6.fam		Dodecahema	Caryophyllales
5440	5440	Primulaceae	Dodecatheon_alpinum	Native	NTm	NTm	T4.fam		Dodecatheon	Ericales
5441	5441	Primulaceae	Dodecatheon_clevelandii	Native	NTm	NTm	T4.fam		Dodecatheon	Ericales
5442	5442	Primulaceae	Dodecatheon_clevelandii_clevelandii	Native	NTm	NTm	T4.fam		Dodecatheon	Ericales
5443	5443	Primulaceae	Dodecatheon_clevelandii_insulare	Native	NTm	NTm	T4.fam		Dodecatheon	Ericales
5444	5444	Primulaceae	Dodecatheon_clevelandii_patulum	Native	NTm	NTm	T4.fam		Dodecatheon	Ericales
5445	5445	Primulaceae	Dodecatheon_clevelandii_sanctarum	Native	NTm	NTm	T4.fam		Dodecatheon	Ericales
5446	5446	Primulaceae	Dodecatheon_conjugens	Native	NTm	NTm	T4.fam		Dodecatheon	Ericales
5447	5447	Primulaceae	Dodecatheon_hendersonii	Native	NTm	NTm	T4.fam		Dodecatheon	Ericales
5448	5448	Primulaceae	Dodecatheon_jeffreyi	Native	NTm	NTm	T4.fam		Dodecatheon	Ericales
5449	5449	Primulaceae	Dodecatheon_pulchellum	Native	NTm	NTm	T4.fam		Dodecatheon	Ericales
5450	5450	Primulaceae	Dodecatheon_redolens	Native	NTm	NTm	T4.fam		Dodecatheon	Ericales
5451	5451	Primulaceae	Dodecatheon_subalpinum	Native	NTm	NTm	T4.fam		Dodecatheon	Ericales
6248	6249	Scrophulariaceae	Dopatrium_junceum	Exotic					Dopatrium	Lamiales
2298	2297	Campanulaceae	Downingia_bacigalupii	Native	CFP	CFP	T6.gen		Downingia	Asterales
2299	2298	Campanulaceae	Downingia_bella	Native	CFP	CFP	T6.gen		Downingia	Asterales
2300	2299	Campanulaceae	Downingia_bicornuta	Native	CFP	CFP	T6.gen		Downingia	Asterales
2301	2300	Campanulaceae	Downingia_bicornuta_bicornuta	Native	CFP	CFP	T6.gen		Downingia	Asterales
2302	2301	Campanulaceae	Downingia_bicornuta_picta	Native	CFP	CFP	T6.gen		Downingia	Asterales
2303	2302	Campanulaceae	Downingia_concolor	Native	CFP	CFP	T6.gen		Downingia	Asterales
2304	2303	Campanulaceae	Downingia_concolor_brevior	Native	CFP	CFP	T6.gen		Downingia	Asterales
2305	2304	Campanulaceae	Downingia_concolor_concolor	Native	CFP	CFP	T6.gen		Downingia	Asterales
2306	2305	Campanulaceae	Downingia_cuspidata	Native	CFP	CFP	T6.gen		Downingia	Asterales
2307	2306	Campanulaceae	Downingia_elegans	Native	CFP	CFP	T6.gen		Downingia	Asterales
2308	2307	Campanulaceae	Downingia_insignis	Native	CFP	CFP	T6.gen		Downingia	Asterales
2309	2308	Campanulaceae	Downingia_laeta	Native	CFP	CFP	T6.gen		Downingia	Asterales
2310	2309	Campanulaceae	Downingia_montana	Native	CFP	CFP	T6.gen		Downingia	Asterales
2311	2310	Campanulaceae	Downingia_ornatissima	Native	CFP	CFP	T6.gen		Downingia	Asterales
2312	2311	Campanulaceae	Downingia_ornatissima_eximia	Native	CFP	CFP	T6.gen		Downingia	Asterales
2313	2312	Campanulaceae	Downingia_ornatissima_ornatissima	Native	CFP	CFP	T6.gen		Downingia	Asterales
2314	2313	Campanulaceae	Downingia_pulchella	Native	CFP	CFP	T6.gen		Downingia	Asterales
2315	2314	Campanulaceae	Downingia_pusilla	Native	CFP	CFP	T6.gen		Downingia	Asterales
2316	2315	Campanulaceae	Downingia_yina	Native	CFP	CFP	T6.gen		Downingia	Asterales
2004	2003	Brassicaceae	Draba_albertina	Native	NTm	NTm	T4.fam		Draba	Brassicales
2005	2004	Brassicaceae	Draba_asterophora	Native	NTm	NTm	T4.fam		Draba	Brassicales
2006	2005	Brassicaceae	Draba_asterophora_asterophora	Native	NTm	NTm	T4.fam		Draba	Brassicales
2007	2006	Brassicaceae	Draba_asterophora_macrocarpa	Native	NTm	NTm	T4.fam		Draba	Brassicales
2008	2007	Brassicaceae	Draba_aureola	Native	NTm	NTm	T4.fam		Draba	Brassicales
2009	2008	Brassicaceae	Draba_breweri	Native	NTm	NTm	T4.fam		Draba	Brassicales
2010	2009	Brassicaceae	Draba_californica	Native	NTm	NTm	T4.fam		Draba	Brassicales
2011	2010	Brassicaceae	Draba_cana	Native	NTm	NTm	T4.fam		Draba	Brassicales
2012	2011	Brassicaceae	Draba_carnosula	Native	NTm	NTm	T4.fam		Draba	Brassicales
2013	2012	Brassicaceae	Draba_corrugata	Native	NTm	NTm	T4.fam		Draba	Brassicales
2014	2013	Brassicaceae	Draba_corrugata_corrugata	Native	NTm	NTm	T4.fam		Draba	Brassicales
8187	NA	Brassicaceae	Draba_corrugata_demareei	Native	NTm	NTm	T4.fam		Draba	Brassicales
2015	2014	Brassicaceae	Draba_corrugata_saxosa	Native	NTm	NTm	T4.fam		Draba	Brassicales
2016	2015	Brassicaceae	Draba_cruciata	Native	NTm	NTm	T4.fam		Draba	Brassicales
2017	2016	Brassicaceae	Draba_cuneifolia	Native	NTm	NTm	T4.fam		Draba	Brassicales
2018	2017	Brassicaceae	Draba_densifolia	Native	NTm	NTm	T4.fam		Draba	Brassicales
2019	2018	Brassicaceae	Draba_howellii	Native	NTm	NTm	T4.fam		Draba	Brassicales
2020	2019	Brassicaceae	Draba_incrassata	Native	NTm	NTm	T4.fam		Draba	Brassicales
2021	2020	Brassicaceae	Draba_lemmonii_lemmonii	Native	NTm	NTm	T4.fam		Draba	Brassicales
2022	2021	Brassicaceae	Draba_lonchocarpa_lonchocarpa	Native	NTm	NTm	T4.fam		Draba	Brassicales
2023	2022	Brassicaceae	Draba_monoensis	Native	NTm	NTm	T4.fam		Draba	Brassicales
2024	2023	Brassicaceae	Draba_nemorosa	Exotic	NTm	NTm	T4.fam		Draba	Brassicales
2025	2024	Brassicaceae	Draba_oligosperma_oligosperma	Native	NTm	NTm	T4.fam		Draba	Brassicales
2026	2025	Brassicaceae	Draba_paysonii_treleasei	Native	NTm	NTm	T4.fam		Draba	Brassicales
2027	2026	Brassicaceae	Draba_praealta	Native	NTm	NTm	T4.fam		Draba	Brassicales
2028	2027	Brassicaceae	Draba_pterosperma	Native	NTm	NTm	T4.fam		Draba	Brassicales
2029	2028	Brassicaceae	Draba_reptans	Exotic	NTm	NTm	T4.fam		Draba	Brassicales
2030	2029	Brassicaceae	Draba_sharsmithii	Native	NTm	NTm	T4.fam		Draba	Brassicales
2031	2030	Brassicaceae	Draba_sierrae	Native	NTm	NTm	T4.fam		Draba	Brassicales
2032	2031	Brassicaceae	Draba_subumbellata	Native	NTm	NTm	T4.fam		Draba	Brassicales
2033	2032	Brassicaceae	Draba_verna	Native	NTm	NTm	T4.fam		Draba	Brassicales
3781	3781	Hydrophyllaceae	Draperia_systyla	Native	CFP	CFP	T6.fam		Draperia	
201	201	Aizoaceae	Drosanthemum_floribundum	Exotic					Drosanthemum	Caryophyllales
2826	2825	Droseraceae	Drosera_anglica	Native	NTm	NTm	T4.fam		Drosera	Caryophyllales
2827	2826	Droseraceae	Drosera_rotundifolia	Native	NTm	NTm	T4.fam		Drosera	Caryophyllales
8280	NA	Rosaceae	Dryas_drummondii	Native					Dryas	Rosales
8059	NA	Caryophyllaceae	Drymaria_viscosa	Native	NTm	NTm	T4.fam		Drymaria	Caryophyllales
14	14	Dryopteridaceae	Dryopteris_arguta	Native					Dryopteris	
15	15	Dryopteridaceae	Dryopteris_expansa	Native					Dryopteris	
16	16	Dryopteridaceae	Dryopteris_filix-mas	Native					Dryopteris	
5706	5706	Rosaceae	Duchesnea_indica	Exotic					Duchesnea	Rosales
2715	2714	Crassulaceae	Dudleya_abramsii	Native	CFP	CFP	T6.gen		Dudleya	Saxifragales
2716	2715	Crassulaceae	Dudleya_abramsii_abramsii	Native	CFP	CFP	T6.gen		Dudleya	Saxifragales
2717	2716	Crassulaceae	Dudleya_abramsii_affinis	Native	CFP	CFP	T6.gen		Dudleya	Saxifragales
2718	2717	Crassulaceae	Dudleya_abramsii_bettinae	Native	CFP	CFP	T6.gen		Dudleya	Saxifragales
2719	2718	Crassulaceae	Dudleya_abramsii_murina	Native	CFP	CFP	T6.gen		Dudleya	Saxifragales
2720	2719	Crassulaceae	Dudleya_abramsii_parva	Native	CFP	CFP	T6.gen		Dudleya	Saxifragales
